#SEMS Sensor Voltages
#--------------------------------------------------------
#BMI SEMS SN:  20
#BMI MCPC SN:  19
#--------------------------------------------------------
#Date	Time	Secs	SampLFEVolt	XsLFEVolt	ShLFEVolt	ImpdPVolt	PressVolt	RHVolt	TempVolt	BoardTempVolt
231031	21:46:03.920	12661	1.46112559	1.60807707	1.51656793	3.25456892	4.10419698	0.03958566	3.33502322	4.53811334
231031	21:46:04.920	12662	1.46361059	1.60873102	1.51998092	3.25455646	4.10371119	0.03993443	3.33556506	4.53902264
231031	21:46:05.920	12663	1.46263278	1.60964032	1.51860451	3.25464988	4.10438382	0.04002785	3.33536576	4.53995685
231031	21:46:06.922	12664	1.45519023	1.61232462	1.51503582	3.25405822	4.10445233	0.03999671	3.33570208	4.54081633
231031	21:46:07.922	12665	1.45656664	1.60342470	1.51908407	3.25524155	4.10436513	0.04009013	3.33562734	4.54168826
231031	21:46:08.932	12666	1.45342768	1.60389803	1.52004943	3.25401462	4.10472636	0.03977873	3.33577059	4.54244808
231031	21:46:09.940	12667	1.45768769	1.60762865	1.51867302	3.25423260	4.10405996	0.03941750	3.33535331	4.54335115
231031	21:46:10.940	12668	1.45890216	1.60598443	1.51840521	3.25485541	4.10401636	0.03951715	3.33491734	4.54417326
231031	21:46:11.944	12669	1.46444515	1.60623979	1.51486767	3.25435716	4.10417829	0.03959189	3.33537822	4.54493931
231031	21:46:12.944	12670	1.46004190	1.60970882	1.51717828	3.25466857	4.10434645	0.03941127	3.33507304	4.54606037
231031	21:46:13.944	12671	1.46196638	1.60800233	1.51864811	3.25511699	4.10404127	0.04000294	3.33532217	4.54688870
231031	21:46:14.949	12672	1.45862813	1.60485715	1.51477424	3.25454401	4.10339978	0.03982855	3.33572699	4.54777309
231031	21:46:15.949	12673	1.45947515	1.60607163	1.51617556	3.25512944	4.10405996	0.03949224	3.33477410	4.54855783
231031	21:46:16.949	12674	1.46068962	1.60219154	1.51697898	3.25489901	4.10427794	0.04027075	3.33540313	4.54945467
231031	21:46:17.948	12675	1.46560358	1.60954689	1.51624407	3.25377172	4.10409733	0.04012127	3.33554015	4.55026432
231031	21:46:18.953	12676	1.46508665	1.60768470	1.52003697	3.25486787	4.10301364	0.03935522	3.33540936	4.55101169
231031	21:46:19.953	12677	1.46724779	1.60957804	1.51976293	3.25502980	4.10322540	0.03978496	3.33492980	4.55195836
231031	21:46:20.955	12678	1.46824428	1.60549242	1.52088399	3.25537234	4.10310706	0.03935522	3.33524120	4.55235695
231031	21:46:25.014	12682	1.46658761	1.61021953	1.52011793	3.25446304	4.10452706	0.03928671	3.33512287	4.55446204
231031	21:46:26.033	12683	1.46454480	1.61131567	1.52168118	3.25517927	4.10410978	0.03976627	3.33558997	4.55502880
231031	21:46:27.033	12684	1.46530463	1.61016970	1.52378627	3.25412672	4.10387312	0.04013996	3.33547164	4.55520941
231031	21:46:28.035	12685	1.46518007	1.60870610	1.51806890	3.25494260	4.10424057	0.03947978	3.33518515	4.55535889
231031	21:46:29.035	12686	1.46369156	1.60666952	1.51509188	3.25479313	4.10427171	0.03987215	3.33554638	4.55539003
231031	21:46:30.039	12687	1.46289436	1.61135304	1.52015530	3.25433225	4.10411601	0.03950469	3.33565848	4.55549590
231031	21:46:31.039	12688	1.46339884	1.60767224	1.51907162	3.25531629	4.10424680	0.04012750	3.33511041	4.55521564
231031	21:46:32.043	12689	1.46605200	1.60671312	1.51882249	3.25418278	4.10366136	0.03955452	3.33534708	4.55496029
231031	21:46:33.043	12690	1.46314971	1.60877461	1.51947021	3.25456269	4.10414715	0.03966040	3.33517892	4.55481082
231031	21:46:34.050	12691	1.46694261	1.60979602	1.51952627	3.25428865	4.10436513	0.04012127	3.33568339	4.55422538
231031	21:46:35.049	12692	1.46606445	1.60956558	1.52049162	3.25488032	4.10455821	0.03972268	3.33539690	4.55383924
231031	21:46:36.051	12693	1.46379120	1.60483847	1.52174346	3.25458137	4.10415961	0.03987838	3.33538445	4.55327871
231031	21:46:37.051	12694	1.46235875	1.59865399	1.52055390	3.25460006	4.10422189	0.03983478	3.33525989	4.55269327
231031	21:46:38.051	12695	1.47285929	1.61018216	1.52039820	3.25492392	4.10421566	0.03977873	3.33511041	4.55195836
231031	21:46:39.052	12696	1.47520104	1.60714909	1.51920241	3.25403953	4.10393540	0.03966662	3.33491111	4.55131686
231031	21:46:40.056	12697	1.47670824	1.61404357	1.52337522	3.25469348	4.10425303	0.03952961	3.33504190	4.55035151
231031	21:46:41.056	12698	1.46731630	1.60836979	1.51796302	3.25405822	4.10336241	0.04008390	3.33528480	4.54926783
231031	21:46:42.056	12699	1.47328279	1.61160216	1.51923978	3.25426374	4.10361777	0.03985347	3.33550901	4.54830248
231031	21:46:43.065	12700	1.46549147	1.60568549	1.51487389	3.25463120	4.10423435	0.03968531	3.33496094	4.54716274
231031	21:46:44.065	12701	1.46701735	1.60301364	1.51329196	3.25461874	4.10387934	0.03980987	3.33529103	4.54606660
231031	21:46:45.070	12702	1.47008156	1.61710155	1.52247215	3.25510453	4.10351812	0.03947355	3.33513532	4.54492686
231031	21:46:46.070	12703	1.46125638	1.60013004	1.51765162	3.25483050	4.10374856	0.03988461	3.33476164	4.54359405
231031	21:46:47.070	12704	1.46536691	1.60719268	1.51893460	3.25425751	4.10363645	0.03971645	3.33525989	4.54218650
231031	21:46:48.070	12705	1.46787060	1.60957804	1.51415767	3.25405822	4.10419698	0.03939259	3.33499208	4.54094089
231031	21:46:49.080	12706	1.47048639	1.61077383	1.51686065	3.25437585	4.10378592	0.03967908	3.33501699	4.53939010
231031	21:46:50.080	12707	1.46624507	1.60894900	1.51714714	3.25411427	4.10449592	0.03999671	3.33563980	4.53787045
231031	21:46:51.087	12708	1.46348603	1.61386918	1.51874776	3.25502357	4.10389803	0.03953583	3.33496094	4.53629474
231031	21:46:52.087	12709	1.45946269	1.60741689	1.52245346	3.25439453	4.10500663	0.03951092	3.33522252	4.53468167
231031	21:46:53.091	12710	1.46163006	1.60663215	1.51725302	3.25482427	4.10450838	0.03964794	3.33514778	4.53315579
231031	21:46:54.091	12711	1.46021006	1.60822654	1.52106460	3.25453778	4.10499417	0.03958566	3.33550278	4.53147421
231031	21:46:55.091	12712	1.45958725	1.60989567	1.52117048	3.25443190	4.10508759	0.03967285	3.33526611	4.52979263
231031	21:46:56.092	12713	1.46644437	1.60856909	1.51864188	3.25463743	4.10434022	0.03989706	3.33582664	4.52827298
231031	21:46:57.096	12714	1.46002945	1.60615259	1.51656793	3.25409558	4.10415961	0.03943618	3.33499831	4.52651043
231031	21:46:58.096	12715	1.46493717	1.60414715	1.51752705	3.25533497	4.10418452	0.03985347	3.33585155	4.52478526
231031	21:46:59.098	12716	1.46182936	1.61085479	1.51722811	3.25403330	4.10458935	0.03966040	3.33503567	4.52302894
231031	21:47:00.098	12717	1.45690295	1.60719268	1.51853600	3.25435093	4.10460180	0.03966662	3.33465576	4.52140341
231031	21:47:01.100	12718	1.45828558	1.60412224	1.51686065	3.25431357	4.10469522	0.03976627	3.33544050	4.51976543
231031	21:47:02.100	12719	1.45718944	1.60725496	1.51918995	3.25461251	4.10444610	0.03980987	3.33520383	4.51817727
231031	21:47:03.104	12720	1.45828558	1.60571040	1.51616933	3.25443813	4.10501285	0.03985969	3.33567717	4.51673235
231031	21:47:04.113	12721	1.45902050	1.60206075	1.51556521	3.25448795	4.10448347	0.03979741	3.33548410	4.51520025
231031	21:47:05.113	12722	1.46731007	1.61151497	1.52108951	3.25487409	4.10427171	0.03993443	3.33556506	4.51386744
231031	21:47:06.117	12723	1.46651910	1.60825145	1.51792565	3.25493015	4.10415338	0.03997180	3.33578304	4.51250349
231031	21:47:07.117	12724	1.46838130	1.60888049	1.51753951	3.25464365	4.10406619	0.03971645	3.33537199	4.51132015
231031	21:47:08.121	12725	1.46727893	1.60979602	1.51761425	3.25463120	4.10393540	0.03946733	3.33530971	4.51024270
231031	21:47:09.122	12726	1.46291927	1.61260488	1.51913390	3.25423883	4.10482601	0.03966040	3.33554015	4.50908427
231031	21:47:10.124	12727	1.46499322	1.60414715	1.51712846	3.25468102	4.10450838	0.03976004	3.33535953	4.50822480
231031	21:47:11.128	12728	1.46265769	1.60792759	1.51748346	3.25483050	4.10513119	0.04002785	3.33531594	4.50724076
231031	21:47:12.128	12729	1.46106954	1.60636435	1.51889723	3.25459383	4.10427794	0.03943618	3.33480524	4.50634392
231031	21:47:13.134	12730	1.46605200	1.60905488	1.52133864	3.25407690	4.10491943	0.04009013	3.33538445	4.50553427
231031	21:47:14.135	12731	1.46569700	1.61114751	1.52147566	3.25527892	4.10476996	0.03974136	3.33556506	4.50477444
231031	21:47:15.142	12732	1.46233383	1.60918567	1.51966329	3.25462497	4.10444610	0.03952961	3.33507927	4.50440699
231031	21:47:16.142	12733	1.46108199	1.61079874	1.52237873	3.25516058	4.10468899	0.03953583	3.33516646	4.50376550
231031	21:47:17.142	12734	1.45647944	1.60714909	1.52136355	3.25416409	4.10425303	0.03922443	3.33487997	4.50325479
231031	21:47:18.142	12735	1.46139962	1.61016970	1.52419733	3.25493015	4.10452084	0.03985347	3.33539690	4.50288734
231031	21:47:19.145	12736	1.45764409	1.60640172	1.51953872	3.25493015	4.10450838	0.03992197	3.33537199	4.50253856
231031	21:47:20.145	12737	1.45910769	1.60640172	1.51824951	3.25435093	4.10505645	0.03962303	3.33487997	4.50228321
231031	21:47:21.145	12738	1.45724550	1.61226856	1.51681705	3.25432602	4.10500040	0.03963548	3.33544050	4.50209014
231031	21:47:22.145	12739	1.45933190	1.60636435	1.51955118	3.25423883	4.10461426	0.03972268	3.33542804	4.50178497
231031	21:47:23.145	12740	1.45741988	1.60632075	1.51966951	3.25502980	4.10450215	0.03967285	3.33490488	4.50184725
231031	21:47:24.145	12741	1.45889594	1.60155627	1.51679837	3.25489901	4.10505645	0.03974759	3.33487997	4.50172269
231031	21:47:25.145	12742	1.46220927	1.60915453	1.51955741	3.25428243	4.10458935	0.03998426	3.33544673	4.50159812
231031	21:47:26.145	12743	1.46194769	1.61097935	1.52460838	3.25472462	4.10391049	0.04023961	3.33498585	4.50173514
231031	21:47:27.145	12744	1.46232138	1.60478242	1.52171232	3.25478690	4.10496303	0.03957320	3.33491111	4.50190953
231031	21:47:28.144	12745	1.46470050	1.60460180	1.52105215	3.25506094	4.10430908	0.04009636	3.33567094	4.50200295
231031	21:47:29.150	12746	1.46145568	1.61041883	1.51454381	3.25491769	4.10452084	0.03978496	3.33490488	4.50214620
231031	21:47:30.151	12747	1.46457594	1.61086102	1.52004320	3.25474953	4.10481356	0.04007768	3.33499831	4.50242023
231031	21:47:31.153	12748	1.46588384	1.60965900	1.52155039	3.25471839	4.10445856	0.03970399	3.33511664	4.50255725
231031	21:47:32.153	12749	1.46577173	1.60589724	1.52026741	3.25437585	4.10468277	0.03965417	3.33570831	4.50296207
231031	21:47:33.153	12750	1.46339884	1.61321523	1.52198013	3.25412672	4.10453952	0.03995934	3.33547787	4.50319251
231031	21:47:34.153	12751	1.46486243	1.60602180	1.52267145	3.25443190	4.10493189	0.03971645	3.33489866	4.50362848
231031	21:47:35.153	12752	1.46232761	1.61216892	1.52188671	3.25445681	4.10463917	0.04017110	3.33577682	4.50410181
231031	21:47:36.157	12753	1.45892708	1.60716154	1.51887855	3.25446927	4.10410978	0.04000294	3.33489866	4.50461874
231031	21:47:37.157	12754	1.45806760	1.60600312	1.51821837	3.25438830	4.10491321	0.03977250	3.33487997	4.50503602
231031	21:47:38.158	12755	1.45935681	1.60906110	1.51734021	3.25438830	4.10425926	0.03977873	3.33499208	4.50565883
231031	21:47:39.158	12756	1.45999208	1.60589101	1.52010548	3.25506094	4.10463294	0.03979741	3.33508550	4.50620690
231031	21:47:40.158	12757	1.46023497	1.60747917	1.52107083	3.25408936	4.10511873	0.03938636	3.33508550	4.50686708
231031	21:47:41.158	12758	1.46216568	1.60683145	1.51789451	3.25448172	4.10491321	0.03955452	3.33513532	4.50737778
231031	21:47:42.158	12759	1.46458217	1.60843830	1.51638109	3.25468102	4.10420943	0.03950469	3.33518515	4.50795699
231031	21:47:43.158	12760	1.46313103	1.60525575	1.51654302	3.25488032	4.10462049	0.03978496	3.33547164	4.50856111
231031	21:47:44.158	12761	1.46642568	1.60328145	1.51874776	3.25387760	4.10480733	0.03942996	3.33501699	4.50927734
231031	21:47:45.157	12762	1.46309989	1.61579366	1.52000583	3.25470594	4.10453952	0.03981610	3.33464331	4.50982541
231031	21:47:46.160	12763	1.46715437	1.60572286	1.51730907	3.25431979	4.10432154	0.03986592	3.33548410	4.51053542
231031	21:47:47.160	12764	1.47010648	1.60798365	1.52023004	3.25438830	4.10417206	0.03985969	3.33510418	4.51141357
231031	21:47:48.160	12765	1.46797647	1.61039391	1.51471196	3.25489901	4.10432777	0.03987838	3.33542182	4.51215472
231031	21:47:49.161	12766	1.46565340	1.60392294	1.51756442	3.25482427	4.10381706	0.03975382	3.33484883	4.51292700
231031	21:47:50.161	12767	1.46795779	1.60308215	1.51728416	3.25453778	4.10434645	0.04012127	3.33565225	4.51374288
231031	21:47:51.161	12768	1.47113411	1.61155856	1.52248460	3.25470594	4.10455821	0.03971645	3.33560866	4.51423489
231031	21:47:52.161	12769	1.47044279	1.60779058	1.51513547	3.25481181	4.10368627	0.03973513	3.33586401	4.51506946
231031	21:47:53.161	12770	1.47122753	1.60678786	1.51872907	3.25468725	4.10434645	0.03971645	3.33524120	4.51592893
231031	21:47:54.161	12771	1.47101577	1.60990190	1.52246592	3.25503602	4.10399768	0.03987838	3.33574568	4.51688805
231031	21:47:55.161	12772	1.47001928	1.60658856	1.51914013	3.25452532	4.10415961	0.03982233	3.33519760	4.51754200
231031	21:47:56.161	12773	1.46881726	1.61111637	1.51870416	3.25492392	4.10462049	0.03997180	3.33561489	4.51845130
231031	21:47:57.161	12774	1.46425831	1.61216892	1.51696653	3.25498620	4.10409110	0.03965417	3.33525989	4.51932323
231031	21:47:58.162	12775	1.46773981	1.60791514	1.52072829	3.25421392	4.10381084	0.04010882	3.33644945	4.52016402
231031	21:47:59.162	12776	1.46927814	1.61220628	1.52145697	3.25514813	4.10455198	0.03993443	3.33554638	4.52098613
231031	21:48:00.162	12777	1.46575305	1.60965277	1.51793188	3.25508585	4.10453329	0.03977250	3.33491734	4.52184560
231031	21:48:01.162	12778	1.46958332	1.60706812	1.51892214	3.25526646	4.10477619	0.03982233	3.33530971	4.52266148
231031	21:48:02.162	12779	1.45933813	1.61129076	1.51917750	3.25484918	4.10481356	0.04024583	3.33530971	4.52361438
231031	21:48:03.165	12780	1.46045918	1.61006383	1.51560881	3.25493637	4.10496303	0.04023961	3.33509173	4.52457973
231031	21:48:04.165	12781	1.45924471	1.60526198	1.51650565	3.25404576	4.10431531	0.03955452	3.33516024	4.52536447
231031	21:48:05.166	12782	1.45986129	1.61160839	1.52301399	3.25417032	4.10495057	0.04001540	3.33526611	4.52624263
231031	21:48:06.167	12783	1.45496602	1.61216892	1.51890346	3.25457515	4.10425926	0.03975382	3.33542804	4.52711456
231031	21:48:07.176	12784	1.45713962	1.61069909	1.51992486	3.25468725	4.10437136	0.03971645	3.33527857	4.52801763
231031	21:48:08.176	12785	1.45510304	1.60288908	1.52030478	3.25453778	4.10502531	0.03957943	3.33534708	4.52882728
231031	21:48:09.176	12786	1.45746971	1.61078005	1.52103969	3.25471216	4.10527443	0.04009636	3.33563980	4.52975526
231031	21:48:10.176	12787	1.45534593	1.60239083	1.51781977	3.25476822	4.10486338	0.03982233	3.33549655	4.53078289
231031	21:48:11.182	12788	1.46058997	1.60678163	1.51441924	3.25387137	4.10499417	0.03986592	3.33532839	4.53164860
231031	21:48:12.182	12789	1.46483752	1.60506268	1.52042934	3.25545330	4.10475750	0.03989083	3.33532217	4.53246448
231031	21:48:13.186	12790	1.46556621	1.60357417	1.52236004	3.25437585	4.10530557	0.03949224	3.33494225	4.53338623
231031	21:48:14.186	12791	1.46965183	1.60764733	1.52221680	3.25519173	4.10449592	0.04028943	3.33549655	4.53422079
231031	21:48:15.186	12792	1.46731007	1.61071155	1.51789451	3.25504225	4.10462671	0.03973513	3.33483638	4.53509895
231031	21:48:16.187	12793	1.47260393	1.61242427	1.51841144	3.25442567	4.10475750	0.03958566	3.33466199	4.53616395
231031	21:48:17.189	12794	1.46924700	1.61122848	1.51689179	3.25451909	4.10469522	0.04017733	3.33587646	4.53701720
231031	21:48:18.189	12795	1.46748445	1.60586610	1.51697276	3.25433225	4.10447101	0.03987838	3.33568962	4.53798878
231031	21:48:19.189	12796	1.46545410	1.60746049	1.51666758	3.25472462	4.10478242	0.04004031	3.33549032	4.53887939
231031	21:48:20.188	12797	1.46384726	1.60487584	1.51638109	3.25548444	4.10474505	0.03989706	3.33591383	4.53976378
231031	21:48:21.188	12798	1.46587761	1.60604672	1.51934565	3.25471839	4.10427171	0.03962926	3.33564603	4.54073536
231031	21:48:22.194	12799	1.46335524	1.61170181	1.51634995	3.25473085	4.10417829	0.04002162	3.33572699	4.54159484
231031	21:48:23.194	12800	1.46821314	1.61184506	1.51949513	3.25430734	4.10495680	0.03996557	3.33549032	4.54248545
231031	21:48:24.197	12801	1.46786437	1.61181392	1.52005565	3.25452532	4.10443987	0.03977873	3.33536576	4.54327642
231031	21:48:25.197	12802	1.46148682	1.60471391	1.51864811	3.25478067	4.10510628	0.03977250	3.33547787	4.54427291
231031	21:48:26.201	12803	1.46216568	1.60029197	1.51832425	3.25493015	4.10486338	0.03984724	3.33536576	4.54523826
231031	21:48:27.201	12804	1.46551015	1.61092330	1.52100855	3.25534120	4.10427794	0.04009636	3.33587646	4.54603546
231031	21:48:28.203	12805	1.46945253	1.60630207	1.51994978	3.25445058	4.10417829	0.04000917	3.33529103	4.54686379
231031	21:48:29.203	12806	1.46665612	1.60863137	1.51441924	3.25477444	4.10463294	0.03949847	3.33519760	4.54782291
231031	21:48:30.203	12807	1.46772735	1.60559829	1.51874776	3.25486164	4.10425926	0.03954206	3.33552769	4.54870107
231031	21:48:31.203	12808	1.46831902	1.60895523	1.51977539	3.25466857	4.10447101	0.03974136	3.33556506	4.54955432
231031	21:48:32.203	12809	1.47103446	1.60465785	1.51356600	3.25425129	4.10410356	0.04007768	3.33545918	4.55039511
231031	21:48:33.203	12810	1.47095349	1.61234953	1.52001206	3.25453778	4.10379215	0.04004031	3.33568962	4.55119230
231031	21:48:34.206	12811	1.47620999	1.61282909	1.51686688	3.25446304	4.10494435	0.03984724	3.33584532	4.55198327
231031	21:48:35.206	12812	1.47014384	1.60912339	1.51748346	3.25488032	4.10398522	0.03949224	3.33532217	4.55262476
231031	21:48:36.208	12813	1.47241709	1.60696847	1.52184311	3.25512944	4.10444610	0.03983478	3.33529725	4.55330362
231031	21:48:37.208	12814	1.47218665	1.60700584	1.51733398	3.25442567	4.10414092	0.03959189	3.33546541	4.55388906
231031	21:48:38.209	12815	1.46972656	1.60465785	1.51808758	3.25463743	4.10382329	0.04002162	3.33556506	4.55453055
231031	21:48:39.209	12816	1.47620376	1.61051225	1.51884741	3.25442567	4.10328145	0.03982855	3.33526611	4.55466757
231031	21:48:40.210	12817	1.47475262	1.60827637	1.51952004	3.25459383	4.10439005	0.04016487	3.33552769	4.55510354
231031	21:48:41.211	12818	1.47133963	1.61005137	1.51898442	3.25470594	4.10439628	0.03963548	3.33532839	4.55534643
231031	21:48:42.217	12819	1.47281569	1.60401013	1.51540328	3.25498620	4.10390426	0.03964171	3.33532217	4.55567029
231031	21:48:43.217	12820	1.47180674	1.60612145	1.51930206	3.25499865	4.10409733	0.03995312	3.33555260	4.55563915
231031	21:48:44.229	12821	1.47508894	1.61041883	1.51563372	3.25468725	4.10445856	0.03946733	3.33490488	4.55534020
231031	21:48:45.229	12822	1.46967051	1.60667575	1.51577697	3.25501734	4.10424057	0.03969776	3.33532839	4.55543985
231031	21:48:49.282	12827	1.47141437	1.61130944	1.51781977	3.25506716	4.10397277	0.04007145	3.33570208	4.55397625
231031	21:48:50.286	12828	1.47001305	1.61124093	1.52121408	3.25489901	4.10396654	0.03979119	3.33544673	4.55344687
231031	21:48:51.287	12829	1.47396788	1.61016347	1.51978162	3.25483050	4.10377347	0.03967285	3.33532217	4.55257494
231031	21:48:52.291	12830	1.47056735	1.60747295	1.51494240	3.25481804	4.10401013	0.03988461	3.33585778	4.55202687
231031	21:48:53.291	12831	1.46995700	1.61769322	1.51922732	3.25460006	4.10405996	0.04022092	3.33592629	4.55121722
231031	21:48:54.291	12832	1.46173594	1.61034409	1.51795056	3.25517927	4.10465785	0.03939882	3.33498585	4.55019581
231031	21:48:55.297	12833	1.46008550	1.61073646	1.51618179	3.25473085	4.10435891	0.04012127	3.33573945	4.54934879
231031	21:48:56.297	12834	1.45718944	1.60589101	1.51994355	3.25538480	4.10462049	0.04004031	3.33596989	4.54835230
231031	21:48:57.298	12835	1.45890839	1.60183031	1.52064732	3.25454401	4.10462049	0.03995934	3.33476787	4.54735581
231031	21:48:58.299	12836	1.45835409	1.60648268	1.51745232	3.25491146	4.10409733	0.03962926	3.33518515	4.54614756
231031	21:48:59.299	12837	1.46046541	1.60457689	1.51689179	3.25456269	4.10395408	0.03980987	3.33518515	4.54488326
231031	21:49:00.299	12838	1.46829410	1.60888049	1.51653679	3.25434471	4.10440873	0.03964794	3.33512910	4.54353800
231031	21:49:01.300	12839	1.46487489	1.61492173	1.52184311	3.25450041	4.10441496	0.03982855	3.33568962	4.54222387
231031	21:49:02.300	12840	1.46035953	1.60747917	1.51978162	3.25446304	4.10473882	0.03992820	3.33541559	4.54088484
231031	21:49:03.300	12841	1.46078304	1.60937874	1.51995600	3.25503602	4.10522461	0.03992197	3.33547787	4.53946483
231031	21:49:04.305	12842	1.45753822	1.60637058	1.52025495	3.25460629	4.10493812	0.03957943	3.33514155	4.53808843
231031	21:49:05.305	12843	1.45387611	1.60634566	1.51562126	3.25461251	4.10533049	0.03970399	3.33523497	4.53648781
231031	21:49:06.305	12844	1.45777488	1.60796496	1.51620047	3.25447550	4.10454575	0.03994066	3.33543427	4.53491211
231031	21:49:07.305	12845	1.46214076	1.61294743	1.52052899	3.25402707	4.10473882	0.03949224	3.33512910	4.53314956
231031	21:49:08.305	12846	1.45969936	1.60487584	1.51962592	3.25479936	4.10511250	0.03947978	3.33510418	4.53162368
231031	21:49:09.305	12847	1.45897067	1.60829505	1.51502960	3.25464988	4.10488207	0.03981610	3.33576436	4.52995456
231031	21:49:10.313	12848	1.45444909	1.60906733	1.51731530	3.25429488	4.10475128	0.03969776	3.33542804	4.52824184
231031	21:49:11.313	12849	1.45850357	1.60888672	1.51973179	3.25482427	4.10493812	0.04009013	3.33584532	4.52670350
231031	21:49:12.317	12850	1.45558883	1.60505022	1.51725925	3.25486787	4.10519970	0.03965417	3.33520383	4.52472920
231031	21:49:13.316	12851	1.45398821	1.59947609	1.51423240	3.25458137	4.10520593	0.03984101	3.33577682	4.52307253
231031	21:49:14.320	12852	1.46205357	1.60800856	1.51781355	3.25413918	4.10429663	0.03985347	3.33617541	4.52149683
231031	21:49:15.320	12853	1.45943155	1.60633321	1.52226662	3.25488032	4.10466408	0.03971645	3.33552769	4.51965332
231031	21:49:16.326	12854	1.45931945	1.60668198	1.51776372	3.25431357	4.10390426	0.03979119	3.33526611	4.51819595
231031	21:49:17.326	12855	1.46705472	1.61419927	1.52026741	3.25495506	4.10407864	0.04021469	3.33582041	4.51671367
231031	21:49:18.330	12856	1.46311234	1.60891163	1.52271504	3.25507339	4.10420943	0.03959811	3.33572076	4.51515665
231031	21:49:19.330	12857	1.46486866	1.61189488	1.52118294	3.25514813	4.10414092	0.03924934	3.33489243	4.51394217
231031	21:49:20.334	12858	1.46736612	1.60754768	1.51600740	3.25464365	4.10516856	0.04000917	3.33532839	4.51269033
231031	21:49:21.334	12859	1.46221550	1.60973374	1.51887855	3.25510453	4.10452084	0.03991575	3.33521629	4.51138243
231031	21:49:22.338	12860	1.46438910	1.61044374	1.51765784	3.25478690	4.10484470	0.03913724	3.33502945	4.51016173
231031	21:49:23.338	12861	1.45883366	1.60737330	1.51946399	3.25507962	4.10469522	0.04033926	3.33588269	4.50912787
231031	21:49:24.342	12862	1.46254559	1.60500663	1.51839899	3.25469971	4.10466408	0.03982855	3.33525989	4.50818743
231031	21:49:25.342	12863	1.46001076	1.60644531	1.51911521	3.25481181	4.10479487	0.03990329	3.33550278	4.50719094
231031	21:49:26.342	12864	1.46323068	1.60745426	1.51844881	3.25498620	4.10510005	0.03984101	3.33557752	4.50636883
231031	21:49:27.342	12865	1.46109445	1.61006383	1.51821837	3.25435093	4.10528689	0.03951715	3.33539067	4.50573980
231031	21:49:28.342	12866	1.45515286	1.60801479	1.51848618	3.25504225	4.10540522	0.03990952	3.33539690	4.50493015
231031	21:49:29.342	12867	1.45666006	1.60567303	1.51900311	3.25498620	4.10515610	0.04012127	3.33563980	4.50432602
231031	21:49:30.341	12868	1.45808629	1.60532426	1.51901557	3.25446304	4.10541768	0.03979119	3.33524743	4.50374681
231031	21:49:31.342	12869	1.45702129	1.60531180	1.51586416	3.25493015	4.10501285	0.03995312	3.33567717	4.50329839
231031	21:49:32.341	12870	1.45981769	1.60860023	1.51955741	3.25453778	4.10439628	0.03961057	3.33524120	4.50283128
231031	21:49:33.342	12871	1.46546033	1.61116619	1.51912144	3.25452532	4.10505022	0.03983478	3.33580173	4.50241400
231031	21:49:34.348	12872	1.46367287	1.60590970	1.51788206	3.25499243	4.10457689	0.03934899	3.33530971	4.50227699
231031	21:49:35.348	12873	1.46656270	1.61125339	1.52283338	3.25444436	4.10501285	0.03943618	3.33550278	4.50200295
231031	21:49:36.348	12874	1.46476901	1.60889917	1.51888478	3.25454401	4.10524329	0.04031434	3.33577059	4.50190330
231031	21:49:37.348	12875	1.46286322	1.60420943	1.52059750	3.25475576	4.10508136	0.03992197	3.33643076	4.50167909
231031	21:49:38.348	12876	1.46776472	1.60622733	1.51933320	3.25459383	4.10481356	0.04012127	3.33611313	4.50175383
231031	21:49:39.348	12877	1.46980753	1.61396883	1.52144452	3.25438830	4.10545505	0.03980364	3.33560866	4.50179119
231031	21:49:40.348	12878	1.46166743	1.60625224	1.51749591	3.25448795	4.10498171	0.03995934	3.33604462	4.50178497
231031	21:49:41.362	12879	1.46557244	1.60518724	1.51775127	3.25466857	4.10492566	0.03979119	3.33570208	4.50192821
231031	21:49:42.372	12880	1.46146190	1.60501285	1.51626898	3.25513567	4.10435891	0.03990952	3.33527234	4.50201541
231031	21:49:43.372	12881	1.47241086	1.61198207	1.52338768	3.25500488	4.10419698	0.03992197	3.33579550	4.50220225
231031	21:49:44.376	12882	1.47158253	1.60829505	1.51904671	3.25482427	4.10421566	0.04012127	3.33556506	4.50248874
231031	21:49:45.376	12883	1.46634472	1.60830128	1.52024250	3.25486164	4.10464540	0.03981610	3.33581418	4.50280637
231031	21:49:46.379	12884	1.46700489	1.60470768	1.51979407	3.25407067	4.10455821	0.03973513	3.33560243	4.50310532
231031	21:49:47.378	12885	1.46247708	1.60624601	1.51311758	3.25474330	4.10403505	0.03971022	3.33496717	4.50343541
231031	21:49:48.384	12886	1.46819446	1.61797348	1.52292680	3.25450664	4.10375478	0.03999671	3.33626883	4.50387137
231031	21:49:49.384	12887	1.46270129	1.60693733	1.52423469	3.25473708	4.10394785	0.04004031	3.33575190	4.50428243
231031	21:49:50.385	12888	1.46169857	1.60485092	1.52051030	3.25506716	4.10382329	0.03996557	3.33607576	4.50471839
231031	21:49:51.386	12889	1.46258296	1.60830751	1.52153171	3.25456892	4.10441496	0.03998426	3.33556506	4.50527269
231031	21:49:52.386	12890	1.46154910	1.60782795	1.51740872	3.25466857	4.10475750	0.03971645	3.33526611	4.50575848
