Sample File,D:\rawdata\rawdata_2021_01_SPL\SMPS_20220105_1116mst.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3010
Reference Gas Viscosity (Pa*s),1.83245e-005
Reference Mean Free Path (m),6.73e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.3
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Gas Density,0.0012
Units,dw/dlogDp
Weight,Number
22129,03/23/22,07:18:40,21.5,65.0,1.042412e-007,1.825280e-005,,0,0,0,0,0,0,0,0,357.321,0,372.555,694.822,1250.12,617.239,718.834,1642.92,1008.49,1209.95,1045.9,1311.42,1865.89,2110.5,1910.49,1930.34,1698.35,1785.87,1647.95,1374.48,1770.79,1611.6,1728.22,1175.74,1667.25,1405.41,1348.08,1264.87,1102.92,1403.88,1135.73,1211.59,1332.01,1219.56,1239.35,913.088,919.716,978.442,644.604,630.969,634.946,530.39,413.206,318.224,298.998,282.969,233.023,133.739,113.78,57.012,65.1691,78.7353,53.2554,8.32765,0,45.2549,46.2952,17.78,91.6246,130.444,139.374,153.423,172.452,201.581,278.456,215.933,274.09,402.799,418.931,399.802,418.563,507.218,478.93,306.998,351.101,371.699,307.177,238.639,205.175,142.27,187.734,165.465,103.466,45.2384,73.0656,36.8459,16.0148,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6686,9849.98,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.076,27.4291,43.722,32.4247,19.4564,1.97867,928.483,
22130,03/23/22,07:23:40,21.5,65.0,1.041611e-007,1.825280e-005,,0,0,0,0,478.193,0,329.973,279.002,119.017,308.516,358.161,471.177,732.525,918.961,908.148,1647.44,1087.05,769.92,1274.76,1256.46,1601.33,1964.08,1917.35,1824.27,2048.99,1301.57,1475.2,1514.11,1726.97,1191.55,1505.75,1544.03,1264.45,1519.65,1430.82,1667.91,1499.81,1140.29,1150.91,1473.33,1142.63,1155.01,1008.4,1102.3,873.58,999.294,727.254,734.769,641.602,519.801,416.689,423.413,368.672,258.655,204.022,161.724,98.8386,138.559,75.6982,75.1984,99.0353,70.4346,143.719,202.693,74.3735,39.1697,95.5541,123.606,98.7987,127.504,103.063,74.7769,124.738,135.112,174.038,269.385,250.402,341.037,398.712,376.127,404.321,419.38,347.435,397.653,255.135,344.103,156.873,164.631,163.058,129.51,81.7078,41.0722,33.8098,33.1873,17.5047,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6767,9853.59,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.157,27.752,42.197,31.6568,21.6739,1.9555,924.054,
22131,03/23/22,07:28:41,21.5,64.9,1.043215e-007,1.825280e-005,,0,0,0,0,239.536,0,165.261,139.722,238.394,308.96,371.341,775.203,694.947,1173.46,885.231,747.047,1581.39,1345.5,1768.67,1181.14,1581.16,1503.86,2027.73,2024.31,1465.31,1495.75,1747.83,1258.79,1349.66,1684.07,1248.33,1456.96,1297.76,1275.03,1062,1466.22,1026.23,1287.6,1404.22,1287.05,987.858,1060.06,1155.97,949.245,824.198,857.957,761.418,675.846,658.946,496.446,408.6,592.182,374.714,402.181,302.174,258.417,256.452,173.803,161.809,168.871,82.1109,57.67,129.969,97.335,144.414,58.4172,100.64,117.303,61.0164,61.8355,93.1819,126.228,112.13,90.0778,127.611,209.473,208.357,336.452,218.151,332.909,329.265,350.172,446.105,330.365,362.4,326.738,304.071,216.445,180.943,145.687,98.2288,95.9713,74.2509,21.0564,26.6934,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6605,9846.38,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.994,27.4442,42.9068,31.8521,20.1691,1.97727,908.851,
22132,03/23/22,07:33:40,21.4,64.9,1.042925e-007,1.824802e-005,,0,0,0,0,0,197.375,165.212,0,238.33,308.882,640.709,931.79,555.837,987.976,876.66,1052.8,1171.19,1236.78,1174.64,1942.87,1641.86,1574.11,1798.21,1474.76,1386.85,1664.07,1529.18,1348.34,1270.19,1162.46,1185.28,1397.79,1083.63,1074.25,963.26,1350.1,1106.03,1253.28,978.833,1007.23,1326.21,1246.71,1170.25,783.656,841.168,787.523,897.391,784.025,529.731,708.772,531.599,499.42,503.034,406.211,314.646,317.103,251.975,174.551,208.683,174.431,106.949,125.149,129.026,128.153,65.1174,42.8275,49.5787,72.2672,88.5469,60.0673,167.814,155.435,122.874,147.355,196.117,143.404,289.522,289.051,376.243,336.644,337.198,362.335,431.221,335.469,329.363,319.101,275.002,248.232,139.364,149.015,138.735,92.0875,76.1316,66.4395,16.0157,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6606,9845.1,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.975,27.9496,44.3811,32.6397,18.1056,2.01165,884.308,
22133,03/23/22,07:38:41,21.5,64.9,1.043376e-007,1.825280e-005,,0,0,0,0,0,197.472,165.288,139.744,357.645,0,191.746,1090.14,625.531,578.167,976.069,1144.52,1086.84,1723.13,1311.86,1660.47,1831.85,1663.59,1755.13,1428.14,2008.25,1518.38,1887.49,1398.23,1103.56,1395.81,1237.53,1270.15,1242.48,1339.34,1366.11,1300.51,1311.47,1264.02,1208.59,1276.6,1221.71,1051.52,1056.88,968.856,924.889,628.026,711.36,688.536,605.686,596.364,426.949,355.148,402.859,277.524,311.566,279.347,257.585,142.838,195.361,180.474,104.276,166.923,146.387,61.7193,0,46.524,31.9456,17.3853,48.249,92.0122,127.88,68.4703,173.327,185.979,223.993,367.598,314.685,282.092,366.361,475.187,398.286,441.826,382.575,398.662,348.728,400.004,294.383,324.127,192.275,143.916,131.903,81.6426,73.0723,45.675,28.4205,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6588,9845.66,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.977,27.9308,45.0461,32.8071,21.6739,2.02618,911.341,
22134,03/23/22,07:43:40,21.6,64.9,1.044309e-007,1.825759e-005,,0,0,0,0,0,0,0,279.745,0,403.774,197.654,826.464,1139.27,967.723,1060.56,702.333,1048.07,1139.91,1271.48,1545.68,1619.62,1837.46,1946.94,1664.89,1604.61,1537.83,1491.75,1407.21,1636.15,1632.13,1834.08,1261,1581.08,1181.35,1238.09,1373.89,1482.41,1320.88,1183.9,1249.65,1412.73,1118.73,1167.54,1001.9,1032.62,1068.22,798.189,751.545,807.078,665.554,541.116,577.664,372.179,400.635,262.65,233.216,290.5,219.813,170.679,162.467,141.852,154.959,46.1625,97.6962,101.108,161.452,98.9043,87.7452,104.996,145.371,138.038,118.245,210.709,139.804,180.751,172.561,240.618,246.418,362.563,333.275,268.001,283.113,404.332,374.765,315.411,300.051,318.555,279.788,228.924,158.352,153.357,127.389,69.6325,50.8567,42.7135,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6522,9844.05,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.931,28.4802,44.1814,32.9393,20.1691,1.97202,943.454,
22135,03/23/22,07:48:41,21.7,64.9,1.044277e-007,1.826237e-005,,0,0,0,0,0,197.666,165.442,0,357.945,103.084,179.488,472.199,415.919,619.323,1263,1006.19,1171.8,1269.07,1095.28,1398.78,1453.92,1567.4,1433.47,1837.65,1657.99,1431.06,1758.6,1426.88,1409.01,1429.35,1341.5,1427.22,1500.08,1351.38,1509.91,1295.3,1548.25,1753.97,1412.23,1166.66,1320.82,1247.78,1058.77,1123.73,997.027,906.442,940.862,675.568,749.794,664.897,769.667,556.438,486.974,396.163,360.79,345.397,307.122,210.799,221.769,115.201,160.505,125.978,102.121,144.096,67.8703,108.578,41.6091,105.157,19.8215,119.724,147.144,185.189,109.871,178.56,120.547,195.779,187.632,268.508,242.227,346.05,293.292,373.633,437.459,386.358,463.364,423.138,440.969,379.801,261.188,251.478,118.487,137.991,84.2778,42.1164,46.9452,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6553,9846.78,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.983,29.9195,46.54,34.3037,20.908,2.00386,937.508,
22136,03/23/22,07:53:41,21.6,64.9,1.044631e-007,1.825759e-005,,0,0,0,0,0,197.364,165.819,139.917,0,103.117,548.74,306.028,834.854,680.088,1273.8,947.173,904.67,898.06,860.285,1865.52,2064.57,2087.72,1609.26,1849.56,1519.06,1515.51,1867.16,1665.19,1363.16,1516.13,1773.83,1436.15,1363.52,1345.26,1530.98,1439.92,1386.21,1201.37,1430.83,1464.86,1314.65,1163.07,1230.72,1133.83,1055.07,831.133,744.589,739.349,616.02,779.018,676.634,481.349,487.639,363.076,402.45,358.928,312.238,237.966,170.11,86.5887,130.456,151.344,108.348,93.5468,63.0322,38.1683,137.695,62.4419,111.449,92.9571,67.0953,207.45,87.8392,107.599,164.02,202.95,205.1,218.844,254.851,285.734,295.985,394.514,413.613,316.086,430.55,352.888,329.757,347.03,226.842,287.358,162.235,97.4003,114.841,31.5886,36.227,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.649,9842.61,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.898,28.7667,44.7471,33.2597,19.4564,1.97425,952.624,
22137,03/23/22,07:58:41,21.8,65.0,1.044084e-007,1.826716e-005,,0,0,0,0,0,0,165.409,0,238.585,206.13,269.185,393.433,451.636,525.626,719.673,1046.45,1130.39,1281.62,1529.27,1206.51,1729.67,1782.09,1364.15,1424.7,2013.89,1707.92,1495.3,1459.57,1428.64,1588.03,1408.52,1446.18,1425.85,1453.97,1375.96,1486.4,1375.26,1415.12,1473.16,1373.37,1367.44,1381.44,1037.23,886.964,1050.01,867.971,829.74,707.937,637.539,568.432,613.871,440.491,462.342,391.806,310.756,302.136,325.836,227.37,198.501,184.646,133.382,158.702,125.759,62.5515,101.398,144.082,102.09,107.127,180.28,115.002,81.6956,105.008,172.061,81.2336,209.279,253.904,221.115,243.873,179.188,310.671,335.747,334.34,401.66,512.586,329.02,368.606,336.946,243.575,223.955,190.594,120.667,124.23,85.3217,59.555,65.8892,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6601,9850.22,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.051,29.4796,45.5189,33.9236,21.6739,1.97303,921.956,
22138,03/23/22,08:03:40,21.9,64.9,1.045017e-007,1.827194e-005,,0,0,0,0,0,0,0,279.938,477.587,103.151,179.599,472.477,904.67,843.394,1005.59,954.346,1265.66,1112.67,1265.7,1473.85,1275.64,1488.2,1851.65,1861.56,1680.15,2184.32,1639.14,1836.16,1630.69,1738.52,1671.09,1946.46,1326.69,1485.71,1668.23,1918.17,1646.4,1315.36,1630.21,1366.18,1197.99,1549.97,1247.4,1296.42,1037.99,1126.64,845.123,826.646,744.955,693.214,580.57,543.469,434.407,380.417,328.61,273.209,164.781,169.354,162.793,214.536,110.678,146.535,123.512,30.0892,66.9075,62.5082,78.0918,72.4397,102.336,48.3599,132.187,74.3792,163.945,173.437,214.276,207.153,220.288,265.811,287.18,342.94,368.82,474.718,491.163,557.276,497.79,373.471,341.535,216.898,248.946,140.129,132.819,85.3554,63.521,40.2003,39.3215,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6535,9848.61,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.005,29.187,44.642,33.4197,22.4679,1.95916,1004.89,
22139,03/23/22,08:08:40,21.9,64.9,1.045339e-007,1.827194e-005,,0,0,0,0,0,197.895,0,140.013,119.433,515.903,269.472,652.765,1056.46,1123.63,907.063,847.85,863.129,1242.56,1301.48,1465.45,1288.07,1535.15,1648.26,2010.72,2123.53,1500.46,1709.47,2010.83,1736.28,1401.73,1420.24,1815.62,1553.02,1654.76,1654.66,1794.58,1659.29,1442.27,1402.89,1591.2,1484.29,1280.11,1192.13,1013.29,1136.27,835.842,808.809,731.389,823.176,568.895,603.037,565.834,425.142,448.335,397.673,308.307,233.372,190.524,235.802,158.45,96.4552,94.8268,78.5081,156.31,178.853,98.5335,104.549,89.1111,133.145,47.3853,77.8626,158.234,150.774,164.087,215.699,174.433,219.505,257.425,280.581,332.308,401.313,458.764,384.36,485.53,433.374,427.353,353.4,285.582,288.031,239.874,110.698,108.713,73.0838,77.0143,12.6676,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6502,9847.17,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.972,29.2419,45.0233,33.4359,21.6739,1.98057,1005.39,
22140,03/23/22,08:13:40,22.0,65.0,1.043700e-007,1.827672e-005,,0,0,0,0,0,0,0,139.787,0,206.056,280.896,827.169,1136.8,597.522,958.993,1192.48,1178.48,1428.27,1506.77,1776.43,1396.8,1735.11,1715.38,2090.15,1888.89,2108.56,2041.48,2061.1,1826.01,1393.91,1502.18,1600.81,1389.57,1366.23,1583.74,1361.57,1198.59,1351.32,1329.15,1301.23,1508.47,1178.59,1133.71,984.746,1067.07,1188.02,919.23,790.643,654.694,784.411,592.536,525.778,430.116,325.677,313.581,224.772,123.286,245.34,235.776,213.137,137.801,153.872,144.688,173.013,126.294,238.369,128.409,111.502,122.138,167.171,154.816,151.889,144.466,219.26,132.011,298.78,176.824,238.089,316.643,285.033,397.541,397.473,411.994,410.827,462.888,361.925,394.737,286.849,248.964,201.715,132.098,93.2132,63.3008,50.8962,32.763,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6695,9857.1,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.188,28.1724,44.6818,33.1924,22.4679,1.97941,1007.49,
22141,03/23/22,08:18:40,22.0,65.0,1.044985e-007,1.827672e-005,,0,0,0,294.615,0,0,165.563,279.928,119.393,309.441,727.834,464.16,487.112,556.557,1052.49,1086.65,1407.04,900.993,1329.18,1342.26,1316.9,1546.46,1716.52,1863.55,1892.48,2161.28,1658.59,1648.95,1478.88,1924.02,1425.66,1733.03,1906.93,1329.57,1595.39,1392.02,1455.14,1486.13,1595.73,1178.92,1434.89,1221.52,1098.07,1194.77,1030.83,1014.49,915.359,737.116,665.455,642.604,510.263,386.423,370.493,399.08,202.979,239.055,155.605,189.507,146.421,114.457,149.818,175.162,213.275,154.638,157.194,153.502,253,228.929,180.309,284.947,162.969,307.068,228.909,198.969,224.256,252.29,275.589,342.692,319.721,374.124,367.258,434.298,399.664,409.751,448.408,323.037,355.499,290.463,250.489,206.189,223.9,131.912,79.9765,72.0169,37.3756,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6566,9851.33,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.057,29.043,46.3926,34.0323,22.4679,2.02176,1002.6,
22142,03/23/22,08:23:41,22.0,65.0,1.043700e-007,1.827672e-005,,0,0,0,0,0,197.543,165.343,0,238.497,515.141,269.092,812.063,464.123,1173.82,709.874,905.321,1126.25,1195.32,1283.49,2036.19,1574.64,1604.57,2472.07,1958.48,1988.5,2009.78,1508.85,1698.19,1984.09,1652.49,1869.75,1302.63,1642.24,1814.61,1513.63,1563.76,1373.74,1498.27,1286.61,1525.69,1411.93,1431.09,1489.26,1177.65,960.197,853.2,685.046,708.29,656.951,622.336,522.531,340.112,339.938,275.454,282.147,227.306,203.582,176.136,174.287,154.942,98.9063,130.125,108.669,101.252,90.8473,149.974,143.235,147.116,197.451,127.342,150.359,141.371,203.818,288.497,238.105,186.274,166.36,215.973,248.308,375.596,351.741,451.39,437.912,483.555,394.225,461.983,271.054,292.751,140.689,190.467,179.888,98.3433,95.8121,70.0742,33.8023,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6695,9857.1,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.188,28.2603,44.1321,32.756,20.1691,1.97468,1017.04,
22143,03/23/22,08:28:41,22.2,64.9,1.046853e-007,1.828628e-005,,0,0,0,0,240.541,0,0,0,239.202,413.275,539.631,473.174,557.504,681.176,873.075,705.739,953.533,705.891,1579.95,1480.72,1499.06,1674.57,1661.89,1860.73,1677.02,1353.8,1629.12,1412.38,1468.43,1573.66,1477.68,1392.03,1418.26,1639.23,1482.81,1461.91,1764.13,1242.6,1377.84,1471.15,1159.94,1363.86,1163.05,858.709,1007.71,914.825,699.388,765.553,610.749,589.435,479.974,405.031,302.811,193.845,219.636,167.184,135.655,113.692,115.831,124.691,82.7266,135.776,122.479,78.0813,63.4433,97.3456,126.131,133.503,170.129,165.111,137.757,180.044,186.566,183.918,185.966,190.288,274.806,287.083,265.983,335.063,316.717,274.062,359.565,444.528,443.544,331.247,427.616,293.893,211.015,178.804,140.239,138.627,63.8253,47.3907,39.9046,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6433,9848.1,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.963,29.2129,45.4223,33.5126,20.908,1.99297,913.851,
22144,03/23/22,08:33:40,22.2,65.0,1.045243e-007,1.828628e-005,,608.815,0,0,0,0,0,165.607,0,119.42,619.018,628.702,708.826,937.299,814.27,629.813,843.954,1225.43,1395.17,1462.76,1933.92,1538.31,1427.07,1773.14,1925.08,2177.05,1635.27,1909.32,1367.84,1596.67,1386.29,1605.99,1496.69,1788.95,1413.54,1360.59,1416.73,1347.82,1259.08,1624.76,1318.86,1305.3,1550,1127.83,1285.65,1103.72,1153.97,796.945,874.851,850.286,714.082,552.564,411.125,405.364,336.752,285.85,222.51,286.635,269.325,151.939,107.656,152.742,164.833,137.733,127.852,117.282,185.688,185.936,117.195,111.369,173.989,173.285,244.299,181.382,242.941,199.835,214.167,283.023,348.497,260.693,371.107,345.439,357.286,322.07,379.16,373.073,363.129,404.137,298.163,191.134,238.134,108.948,137.164,91.2959,38.5184,38.1314,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6595,9855.33,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.127,28.7032,44.5645,32.9463,21.6739,2.00304,1014.59,
22145,03/23/22,08:38:41,22.2,65.0,1.044921e-007,1.828628e-005,,0,0,0,0,0,0,0,279.909,358.153,412.56,448.949,551.164,417.495,781.621,296.87,1093.52,1363.55,1433.04,1115.82,1542.24,1446.51,1709.19,1864.92,1661.58,1590.46,1952.25,1708.69,1803,1938.79,1551.65,1665.02,1816.34,1561.94,1409.76,1460.82,1504.66,1393.74,1397.58,1546.16,1186.38,1502.89,1196.9,1482.96,1203.14,1251.1,1083.35,1013.38,814.18,823.295,623.166,587.79,554.503,459.327,332.672,260.81,285.111,223.484,151.026,213.965,153.616,108.541,132.989,101.216,95.9715,196.732,306.587,195.369,181.134,205.85,294.723,197.991,292.458,293.104,338.835,292.508,309.225,289.696,376.662,351.433,400.52,477.754,420.028,458.94,328.115,405.976,232.443,238.15,271.085,212,133.491,88.4147,45.7314,58.2835,21.0587,21.357,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6628,9856.77,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.16,29.4798,45.5318,34.2339,22.4679,1.97381,1013.37,
22146,03/23/22,08:43:41,22.4,64.9,1.047916e-007,1.829584e-005,,0,0,0,0,0,0,0,0,119.72,413.664,360.076,236.789,767.191,902.552,856.843,1333.5,962.555,1356.94,1614.83,1555.8,1543.47,1665.45,1204.61,1999.75,1816.98,1765.69,1998.95,1955.29,1678.79,1569.89,1656.72,1407.95,1627.42,1220.05,1513.77,1243.25,1136.94,1502.48,1322.39,1383.14,1349.74,1248.65,1171.91,1263.13,1046.88,1201.01,901.386,786.687,887.072,707.252,535.521,551.792,372.761,424.784,222.733,297.523,255.04,189.599,139.448,173.175,138.221,150.647,158.193,96.2259,128.466,143.492,282.705,233.667,269.745,164.597,178.96,252.659,298.509,257.645,358.601,315.377,422.829,366.299,278.029,357.62,405.966,373.447,420.06,468.174,390.006,373.684,305.664,313.775,243.127,145.845,116.688,123.885,62.6561,63.1929,53.4068,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6382,9848.48,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,264.952,29.2367,46.7952,34.58,20.908,2.01004,1002.06,
22147,03/23/22,08:48:41,22.3,65.0,1.046015e-007,1.829106e-005,,0,0,0,0,0,0,0,140.105,239.013,206.481,269.62,709.268,1006.21,838.642,929.243,860.005,1038.83,1531.8,1594.38,1714.67,1413.2,1652.98,1929.7,2053.98,1805.41,2100.61,1871.06,2149.38,1877.98,1985.37,1714.2,1450.56,1240.11,1341.32,1357.19,1537.52,1467.74,1289.03,1485.16,1351.1,1564.43,1252.82,1095.91,1061.13,1016.73,1341.58,815.872,1003.38,628.235,761.132,541.669,543.982,436.897,350.958,285.005,257.21,221.96,171.44,159.051,168.531,68.6624,152.875,142.338,143.339,169.077,163.155,194.635,210.674,237.412,334.063,274.91,302.184,312.294,278.808,292.236,354.603,341.268,344.31,380.569,324.919,319.265,405.568,340.372,395.088,340.69,270.068,280.926,248.182,212.704,189.07,131.966,123.534,73.0862,61.1328,34.1169,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6546,9854.44,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.097,28.4391,45.1367,33.6752,24.1442,1.982,1035.59,
22148,03/23/22,08:53:40,22.3,65.0,1.045210e-007,1.829106e-005,,0,0,0,0,0,0,0,419.982,0,103.166,538.868,416.63,745.379,742.177,597.521,1299.71,1634.67,1496.81,1603.9,1502.14,1795.34,2002.67,1337.89,2437.22,2283.42,2115.25,2330.35,2530.27,1951.55,1857.86,1839.52,1724.76,1821.78,1645.54,1314.57,1438.62,1354.48,1417.05,1495.77,1521.29,1559.09,1483.19,1347.47,1355.35,1332.78,1122.76,1098.36,932.297,883.455,708.007,568.615,578.287,594.212,384.768,321.116,336.907,340.723,187.172,260.834,231.024,257.378,203.528,200.773,179.447,227.336,251.475,231.279,227.481,254.948,174.963,313.023,269.245,246.947,306.431,341.203,355.543,231.077,275.991,369.75,327.825,364.794,375.277,423.692,420.748,323.243,388.346,302.686,278.839,214.887,199.339,121.728,92.3245,78.3007,15.7943,48.0543,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6627,9858.05,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.179,28.7408,44.7735,33.8075,24.1442,1.95529,1122.44,
22149,03/23/22,08:58:40,22.4,64.9,1.047109e-007,1.829584e-005,,0,0,0,0,240.614,0,0,0,119.629,516.706,719.655,552.143,836.407,965.22,966.154,1185.3,1275.59,1275.65,1276.98,1805.58,1428.06,1638.08,2128.28,2261.8,2613.1,2450.91,1950.32,2175.67,1917.37,1685.8,1825.4,1638.11,1757.54,1702.8,1439.88,1577.6,1651.06,1516.7,1333.47,1475.9,1506.66,1510.35,1179.18,1379.33,1186.87,1205.52,1277.89,1023.09,869.925,827.204,609.644,606.945,502.611,443.606,302.525,392.01,274.996,186.414,165.542,211.45,126.767,120.828,181.231,199.674,200.539,232.32,214.542,283.136,297.471,252.563,330.485,369.355,338.216,343.869,234.521,352.68,288.649,342.1,333.322,382.855,323.286,313.778,346.949,296.756,314.885,252.355,277.416,189.324,197.259,169.658,107.291,51.7749,58.7975,54.3506,28.9254,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6463,9852.1,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.034,28.7104,43.4738,33.1572,21.6739,1.93598,1124.58,
22150,03/23/22,09:03:41,22.5,65.1,1.044825e-007,1.830062e-005,,0,0,0,0,0,197.786,331.071,139.94,119.372,206.258,458.657,487.338,950.057,930.287,874.847,804.603,862.211,1799.14,1084.69,1759.76,1719.52,1780.8,1960.54,1922.19,2224.17,2614.63,2330.39,2351.58,1985.72,1952.93,2156.46,1891.44,1881.36,1632.4,2016.37,1624.71,1809.79,1605.51,1608.14,1606.56,1441.74,1425.51,1593.8,1436.89,1342.73,1349.51,1257.26,1294.55,1096.16,1065.02,938.245,922.186,642.483,680.615,456.28,440.704,495.164,307.001,322.053,318.682,243.131,313.673,330.759,269.442,290.711,250.05,262.561,241.395,326.636,328.639,346.064,386.887,256.589,287.003,341.547,374.537,393.855,380.936,313.459,338.343,350.958,242.397,282.421,231.393,358.366,242.763,215.823,160.139,122.647,121.598,110.591,71.6268,54.7453,35.138,26.6954,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6721,9864.93,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.316,30.0449,43.6715,34.0836,22.4679,1.89812,1209.55,
22151,03/23/22,09:08:40,22.4,65.0,1.045982e-007,1.829584e-005,,0,0,0,0,480.608,990.175,994.402,687.79,569.572,950.842,1717.8,1045.98,1304.13,928.248,1108.62,1123.12,1241.37,1719.99,1102.77,1709.41,2054.83,2096.69,2044.83,2405.57,2512.63,2225.19,2407.94,2211.61,1794.66,2346.1,2325.28,2101.98,1744.25,1967.31,2213.54,1736.08,1674.76,1681.47,2052.87,1718.21,1671.11,1610.91,1500.97,1358.69,1342.17,1373.72,1289.05,1110.58,1139.43,1041.76,945.769,759.065,647.884,653.506,493.211,311.731,344.836,333.016,252.301,171.921,269.203,185.093,221.113,183.426,188.762,183.249,235.067,252.966,241.065,361.074,289.805,329.862,264.789,260.316,353.261,392.396,382.579,352.307,297.144,321.152,357.9,382.572,371.897,381.569,355.682,387.907,376.94,299.714,215.513,161.778,123.008,133.574,84.5609,57.9163,26.6985,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6577,9857.16,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.149,27.9671,42.0695,31.56,21.6739,1.98396,1353.5,
22152,03/23/22,09:13:40,22.5,65.0,1.046593e-007,1.830062e-005,,0,0,0,295.196,240.473,396.334,663.354,560.736,836.993,826.343,899.165,236.53,866.344,592.198,706.91,949.4,1184.23,1311.47,1446.46,1610.46,1836.3,1799.92,1727.47,1896.74,1919.23,2061.52,2172.55,2641.47,1786.31,1751.55,1906.3,2033.43,1784.04,1638.4,1848.93,1714.65,1579.92,1757.92,1283.82,1489.96,1622.99,1494.84,1390.71,1547.63,1250.9,1472.4,1301.26,1201.43,1203.03,1018.74,794.476,899.93,821.836,546.156,522.72,398.023,305.877,312.754,257.902,233.709,259.956,250.133,219.99,227.27,332.147,250.123,205.471,364.538,216.439,235.88,340.712,293.55,313.166,381.065,330.102,344.409,325.876,403.834,333.223,320.655,363.107,297.947,265.077,340.859,338.779,258.764,285.335,273.082,200.583,184.649,77.2377,92.5757,62.6478,31.5923,32.0398,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6543,9856.99,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.135,29.44,43.6206,33.1767,24.1442,1.9662,1217.24,
